! File name: A_nidulans_FGSC_A4_version_s10-m04-r08_chromosomal_feature.tab
! Organism: Aspergillus nidulans FGSC A4
! Genome version: s10-m04-r08
! Date created: Sun May  6 07:11:07 2018
! Created by: The Aspergillus Genome Database (http://www.aspergillusgenome.org/)
! Contact Email: aspergillus-curator AT lists DOT stanford DOT edu
! Funding: NIAID at US NIH, grant number R01-AI077599-01
!
AN0325		ANIA_00325|ANID_00325	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3893998	3892709	C	ASPL0000055477		Ortholog(s) have mitochondrion localization	2009-03-03	2009-03-03				N	IMO32
AN0326		ANIA_00326|ANID_00326	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3890326	3892305	W	ASPL0000058691		Ortholog of A. fumigatus Af293 : Afu1g02400, A. niger CBS 513.88 : An01g05790, A. oryzae RIB40 : AO090005000857, Aspergillus wentii : Aspwe1_0025630 and Aspergillus terreus NIH2624 : ATET_04850	2009-03-03	2009-03-03				N	
AN0327		ANIA_00327|ANID_00327	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3889864	3888354	C	ASPL0000061843		Ortholog(s) have ATP-dependent 3'-5' DNA helicase activity, ATP-dependent 5'-3' DNA helicase activity	2009-03-03	2009-03-03				N	RVB2
AN0328		ANIA_00328|ANID_00328	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3886728	3888074	W	ASPL0000053530		Ortholog of A. fumigatus Af293 : Afu1g02420, A. niger CBS 513.88 : An01g05770, A. oryzae RIB40 : AO090005000854, Aspergillus wentii : Aspwe1_0106383 and Aspergillus sydowii : Aspsy1_0144094	2009-03-03	2009-03-03				N	
AN0329		ANIA_00329|ANID_00329	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3886432	3885219	C	ASPL0000056591		Ortholog(s) have SUMO binding, polyubiquitin modification-dependent protein binding, ubiquitin binding activity	2009-03-03	2012-08-30				N	UFD1
AN0330		ANIA_00330|ANID_00330	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3882100	3883407	W	ASPL0000051976		NADH:flavin oxidoreductase; upregulated in A. oryzae and A. nidulans under hypoxic growth conditions	2009-03-03	2009-03-03				N	
AN0331		ANIA_00331|ANID_00331	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3881017	3881536	W	ASPL0000054920		Ortholog of A. fumigatus Af293 : Afu1g02380, A. niger CBS 513.88 : An01g05810, Aspergillus wentii : Aspwe1_0049711, Aspergillus sydowii : Aspsy1_0040882 and Aspergillus terreus NIH2624 : ATET_04855	2009-03-03	2009-03-03				N	
AN0332		ANIA_00332|ANID_00332	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3878339	3880126	W	ASPL0000058120		Has domain(s) with predicted role in transmembrane transport and integral component of membrane localization	2009-03-03	2009-03-03				N	
AN0333		ANIA_00333|ANID_00333	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3876376	3874323	C	ASPL0000061282		Has domain(s) with predicted DNA binding, zinc ion binding activity, role in transcription, DNA-templated and nucleus localization	2009-03-03	2009-03-03				N	
AN0334		ANIA_00334|ANID_00334	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3872116	3873746	W	ASPL0000053003		Ortholog of A. fumigatus Af293 : Afu1g02340, A. oryzae RIB40 : AO090005000866, Aspergillus wentii : Aspwe1_0169667 and Aspergillus sydowii : Aspsy1_0145773	2009-03-03	2009-03-03				N	
AN0335		ANIA_00335|ANID_00335	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3871441	3870320	C	ASPL0000055994		Ortholog of A. fumigatus Af293 : Afu1g02330, A. niger CBS 513.88 : An01g05850, A. oryzae RIB40 : AO090005000867, Aspergillus wentii : Aspwe1_0103633 and Aspergillus sydowii : Aspsy1_0633416	2009-03-03	2009-03-03				N	
AN0336		ANIA_00336|ANID_00336	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3868503	3867527	C	ASPL0000059212		Ortholog of A. fumigatus Af293 : Afu1g02310, A. niger CBS 513.88 : An01g05880, Aspergillus wentii : Aspwe1_0736723, Aspergillus sydowii : Aspsy1_1167337 and Aspergillus terreus NIH2624 : ATET_04862	2009-03-03	2009-03-03				N	
AN0337		ANIA_00337|ANID_00337	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3866981	3865694	C	ASPL0000062407		Ortholog of A. fumigatus Af293 : Afu1g07195, A. niger CBS 513.88 : An07g09780, A. oryzae RIB40 : AO090012000973, Aspergillus wentii : Aspwe1_0028307 and Aspergillus sydowii : Aspsy1_0047732	2009-03-03	2009-03-03				N	
AN0338	CYP680A1	ANIA_00338|ANID_00338	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3861641	3863579	W	ASPL0000054022		Putative cytochrome P450	2009-03-03	2009-03-03				N	
AN0339		ANIA_00339|ANID_00339	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3857304	3860243	W	ASPL0000057128		Ortholog of A. fumigatus Af293 : Afu1g02280, A. niger CBS 513.88 : An01g05970, A. oryzae RIB40 : AO090005000872, Aspergillus wentii : Aspwe1_0049720 and Aspergillus sydowii : Aspsy1_0040896	2009-03-03	2009-03-03				N	
AN0340		ANIA_00340|ANID_00340	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3856511	3854119	C	ASPL0000052449		Ortholog of A. fumigatus Af293 : Afu1g02270/abp2, A. niger CBS 513.88 : An01g05990, Aspergillus wentii : Aspwe1_0181210, Aspergillus sydowii : Aspsy1_0145577 and Aspergillus terreus NIH2624 : ATET_04867	2009-03-03	2009-03-03				N	
AN0341		ANIA_00341|ANID_00341	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3852964	3853646	W	ASPL0000055467		Ortholog of A. nidulans FGSC A4 : AN2152, A. fumigatus Af293 : Afu1g02260, Afu2g15990, A. niger CBS 513.88 : An01g06000 and Aspergillus wentii : Aspwe1_0025648, Aspwe1_0026895	2009-03-03	2009-03-03				N	
AN0342		ANIA_00342|ANID_00342	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3851577	3852394	W	ASPL0000058683		Protein of unknown function	2009-03-03	2009-03-03				N	
AN0343		ANIA_00343|ANID_00343	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3850113	3850952	W	ASPL0000061839		Ortholog of A. fumigatus Af293 : Afu1g02250, A. niger CBS 513.88 : An01g06020, Aspergillus wentii : Aspwe1_0066622, Aspergillus sydowii : Aspsy1_0129159 and Aspergillus terreus NIH2624 : ATET_04870	2009-03-03	2009-03-03				N	
AN0346		ANIA_00346|ANID_00346	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3839848	3841037	W	ASPL0000059726		Ortholog(s) have plasma membrane localization	2009-03-03	2009-03-03				N	
AN0347	rabE	srgE|ANIA_00347|ANID_00347	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3838052	3838855	W	ASPL0000062894		Putative GTPase with a predicted role in intra-Golgi transport; transcript levels increase during the unfolded-protein response (UPR)	2009-03-03	2009-03-03				N	YPT31
AN0348		ANIA_00348|ANID_00348	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3837395	3834100	C	ASPL0000054559		Ortholog of A. fumigatus Af293 : Afu1g02180, A. niger CBS 513.88 : An01g06070, A. oryzae RIB40 : AO090005000881, Aspergillus wentii : Aspwe1_0169690 and Aspergillus sydowii : Aspsy1_0143278	2009-03-03	2009-03-03				N	
AN0349		ANIA_00349|ANID_00349	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3831407	3833433	W	ASPL0000057717		Ortholog(s) have ATP binding, ATPase activity, coupled activity, role in positive regulation of protein-pyridoxal-5-phosphate linkage, protein import into mitochondrial matrix, protein refolding and mitochondrial matrix localization	2009-03-03	2012-08-30				N	MCX1
AN0350		ANIA_00350|ANID_00350	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3830040	3830753	W	ASPL0000052995		Ortholog of A. niger CBS 513.88 : An01g06100, Neosartorya fischeri NRRL 181 : NFIA_022490, Aspergillus wentii : Aspwe1_0025662 and Aspergillus versicolor : Aspve1_0067306	2009-03-03	2010-05-24				N	
AN0351	gfdA	ANIA_00351|ANID_00351	ORF|Verified	ChrVIII_A_nidulans_FGSC_A4	3829731	3828147	C	ASPL0000055980		Putative NAD+ dependent glycerol-3-phosphate dehydrogenase with a predicted role in glycerol metabolism	2009-03-03	2009-03-03				N	GPD1
AN0353		ANIA_00353|ANID_00353	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3818095	3815816	C	ASPL0000062403		Putative F-box protein	2009-03-03	2009-03-03				N	
AN0354	aroG	ANIA_00354|ANID_00354	ORF|Verified	ChrVIII_A_nidulans_FGSC_A4	3813703	3814992	W	ASPL0000054014		Putative 3-deoxy-D-arabino-heptulosonate 7-phosphate synthase with a predicted role in aromatic amino acid family biosynthesis; protein expressed at increased levels in a hapX mutant versus wild-type; feedback-inhibited by phenylalanine	2009-03-03	2009-03-03				N	ARO3
AN0355		ANIA_00355|ANID_00355	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3810371	3813233	W	ASPL0000057118		Protein of unknown function	2009-03-03	2012-08-30				N	
AN0356		ANIA_00356|ANID_00356	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3808419	3807235	C	ASPL0000060307		Ortholog of A. fumigatus Af293 : Afu1g02080, A. niger CBS 513.88 : An01g06170, A. oryzae RIB40 : AO090005000887, Aspergillus wentii : Aspwe1_0098094 and Aspergillus sydowii : Aspsy1_0085975	2009-03-03	2009-03-03				N	
AN0357		ANIA_00357|ANID_00357	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3805510	3806801	W	ASPL0000052094		Putative ubiquinol-cytochrome-c reductase subunit with a predicted role in energy metabolism	2009-03-03	2009-03-03				N	CYT1
AN0359	sgdA	ANIA_00359|ANID_00359	ORF|Verified	ChrVIII_A_nidulans_FGSC_A4	3797400	3799815	W	ASPL0000058305		Putative eIF3b subunit of translation initiation factor 3 (eIF3); required for conidial germination	2009-03-03	2009-03-03				N	
AN0360		ANIA_00360|ANID_00360	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3796502	3795394	C	ASPL0000053508		Has domain(s) with predicted DNA binding activity	2009-03-03	2009-03-03				N	TRI1
AN0362		ANIA_00362|ANID_00362	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3788734	3789384	W	ASPL0000059722		Ortholog of A. fumigatus Af293 : Afu6g00430, Afu6g03560, A. niger CBS 513.88 : An10g01040, An01g06280, A. oryzae RIB40 : AO090005000897 and Aspergillus wentii : Aspwe1_0035953, Aspwe1_0058160	2009-03-03	2009-03-03				N	
AN0363	velB	ANIA_00363|ANID_00363	ORF|Verified	ChrVIII_A_nidulans_FGSC_A4	3786388	3787657	W	ASPL0000062886		Component of the velvet complex composed of VelB, VeA, and LaeA that coordinates development and secondary metabolism in response to light	2009-03-03	2009-03-03				N	
AN0364		ANIA_00364|ANID_00364	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3781745	3780404	C	ASPL0000054555		Has domain(s) with predicted RNA polymerase II transcription factor activity, sequence-specific DNA binding, zinc ion binding activity, role in regulation of transcription, DNA-templated and nucleus localization	2009-03-03	2009-03-03				N	
AN0365		ANIA_00365|ANID_00365	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3778578	3779137	W	ASPL0000057707		Ortholog of A. fumigatus Af293 : Afu1g01950, A. niger CBS 513.88 : An01g06340, A. oryzae RIB40 : AO090005000900, Aspergillus wentii : Aspwe1_0049744 and Aspergillus sydowii : Aspsy1_0040934	2009-03-03	2009-03-03				N	
AN0366		ANIA_00366|ANID_00366	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3775682	3776546	W	ASPL0000060879		Has domain(s) with predicted integral component of membrane localization	2009-03-03	2009-03-03				N	
AN0367		ANIA_00367|ANID_00367	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3773444	3774706	W	ASPL0000052662		Putative integral membrane protein; transcript repressed by light in developmentally competent mycelia	2009-03-03	2012-08-30				N	
AN0368		ANIA_00368|ANID_00368	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3770984	3767423	C	ASPL0000055652		Has domain(s) with predicted RNA binding, RNA-DNA hybrid ribonuclease activity, RNA-directed DNA polymerase activity, nucleic acid binding activity and role in RNA-dependent DNA biosynthetic process	2009-03-03	2009-03-03				N	
AN0369		ANIA_00369|ANID_00369	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3767007	3765388	C	ASPL0000058859		Has domain(s) with predicted aminopeptidase activity, metalloexopeptidase activity and role in cellular process, proteolysis	2009-03-03	2009-03-03				N	
AN0370		ANIA_00370|ANID_00370	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3764921	3763776	C	ASPL0000053998		Has domain(s) with predicted catalytic activity and role in metabolic process	2009-03-03	2009-03-03				N	
AN0372		ANIA_00372|ANID_00372	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3758858	3759913	W	ASPL0000060293		Has domain(s) with predicted integral component of membrane localization	2009-03-03	2009-03-03				N	
AN0374		ANIA_00374|ANID_00374	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3751064	3752916	W	ASPL0000055100		Has domain(s) with predicted role in transmembrane transport and integral component of membrane localization	2009-03-03	2009-03-03				N	
AN0376		ANID_00376|ANIA_00376	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3737908	3743259	W	ASPL0000061463		Has domain(s) with predicted RNA binding, RNA-directed DNA polymerase activity and role in RNA-dependent DNA biosynthetic process	2009-03-03	2009-03-03				N	
AN0377		ANIA_00377|ANID_00377	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3733773	3734869	W	ASPL0000053162		Has domain(s) with predicted oxidoreductase activity and role in oxidation-reduction process	2009-03-03	2009-03-03				N	
AN0378		ANIA_00378|ANID_00378	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3733446	3732563	C	ASPL0000056182		Ortholog of A. niger CBS 513.88 : An01g06440, A. oryzae RIB40 : AO090005001321, Aspergillus versicolor : Aspve1_0085305, Aspve1_0120457 and Aspergillus niger ATCC 1015 : 36035-mRNA	2009-03-03	2009-03-03				N	
AN0379		ANIA_00379|ANID_00379	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3731629	3730679	C	ASPL0000059372		Ortholog of A. fumigatus Af293 : Afu1g01760, A. oryzae RIB40 : AO090005000918, Aspergillus wentii : Aspwe1_0025697 and Aspergillus sydowii : Aspsy1_0115500	2009-03-03	2009-03-03				N	
AN0380	cyp10	ANIA_00380|ANID_00380	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3728231	3730214	W	ASPL0000054535		Putative peptidyl-prolyl cis-trans isomerase (PPIase); transcript is induced by nitrate; predicted NirA binding site in promoter	2009-03-03	2009-03-03				N	
AN0381		ANIA_00381|ANID_00381	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3728003	3726254	C	ASPL0000057689		Ortholog(s) have unfolded protein binding activity, role in protein folding and chaperonin-containing T-complex localization	2009-03-03	2012-08-30				N	CCT2
AN0382		ANIA_00382|ANID_00382	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3724419	3726013	W	ASPL0000060865		Has domain(s) with predicted role in transmembrane transport and integral component of membrane localization	2009-03-03	2009-03-03				N	
AN0383	dfgE	ANIA_00383|ANID_00383	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3723173	3722103	C	ASPL0000052644		Putative endo-mannanase GH76 family protein; transcript repressed by nitrate	2009-03-03	2009-03-03				N	
AN0384		ANIA_00384|ANID_00384	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3721251	3717972	C	ASPL0000055648		Ortholog of A. nidulans FGSC A4 : AN5649, AN1674, AN1268, AN7262, A. fumigatus Af293 : Afu1g01700, Afu2g17000, Afu4g08730, Afu4g13630, Afu1g10012 and A. niger CBS 513.88 : An01g09380, An01g06520, An04g09080, An04g03600	2009-03-03	2009-03-03				N	
AN0385		ANIA_00385|ANID_00385	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3716485	3717740	W	ASPL0000058845		Putative branched chain amino acid aminotransferase with a predicted role in branched chain amino acid biosynthesis	2009-03-03	2009-03-03				N	
AN0386		ANIA_00386|ANID_00386	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3714920	3715837	W	ASPL0000062011		Ortholog of A. nidulans FGSC A4 : AN6727, AN5371, A. fumigatus Af293 : Afu1g01610, Afu4g01060, Afu6g03180, Afu7g05880 and A. niger CBS 513.88 : An04g08650, An07g02000	2009-03-03	2009-03-03				N	
AN0387	cryA	ANIA_00387|ANID_00387	ORF|Verified	ChrVIII_A_nidulans_FGSC_A4	3714315	3712566	C	ASPL0000053661		Cryptochrome, nuclearly-localized protein that senses UVA and blue light and represses sexual development by regulating other regulators such as VeA, NsdD, and RosA; member of the class I cyclobutane pyrimidine dimer (CPD) photolyase family	2009-03-03	2009-03-03				N	PHR1
AN0388	araR	ANIA_00388|ANID_00388	ORF|Verified	ChrVIII_A_nidulans_FGSC_A4	3711834	3709321	C	ASPL0000056717		Zn(2)Cys(6) binuclear cluster domain transcription factor involved in regulation of genes of pentose catabolism	2009-03-03	2009-03-03				N	
AN0389		ANIA_00389|ANID_00389	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3708162	3707236	C	ASPL0000059872		Ortholog of A. fumigatus Af293 : Afu1g01570, A. niger CBS 513.88 : An04g08610, Neosartorya fischeri NRRL 181 : NFIA_023080, Aspergillus wentii : Aspwe1_0169743 and Aspergillus versicolor : Aspve1_0119805	2009-03-03	2009-03-03				N	
AN0390		ANIA_00390|ANID_00390	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3706244	3705222	C	ASPL0000055082		Ortholog of A. fumigatus Af293 : Afu2g15450, A. niger CBS 513.88 : An07g02450, Neosartorya fischeri NRRL 181 : NFIA_090690, Aspergillus wentii : Aspwe1_0669328 and Aspergillus versicolor : Aspve1_0122514	2009-03-03	2009-03-03				N	
AN0391		ANIA_00391|ANID_00391	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3704591	3698479	C	ASPL0000058289		Ortholog of A. nidulans FGSC A4 : AN7222, A. fumigatus Af293 : Afu1g01490, Afu2g01760, A. niger CBS 513.88 : An03g06670, An15g07300 and A. oryzae RIB40 : AO090010000045/aoiD, AO090102000259	2009-03-03	2009-03-03				N	
AN0392		ANIA_00392|ANID_00392	ORF|Verified	ChrVIII_A_nidulans_FGSC_A4	3698097	3696552	C	ASPL0000061445		Ortholog of A. fumigatus Af293 : Afu1g01540, A. oryzae RIB40 : AO090102000263, Neosartorya fischeri NRRL 181 : NFIA_023120, Aspergillus wentii : Aspwe1_0169751 and Aspergillus versicolor : Aspve1_0157964	2009-03-03	2009-03-03				N	
AN0393	dfgC	ANIA_00393|ANID_00393	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3694557	3696103	W	ASPL0000053148		Putative endo-mannanase GH76 family protein; predicted type I transmembrane protein	2009-03-03	2009-03-03				N	
AN0394		ANIA_00394|ANID_00394	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3691809	3690401	C	ASPL0000056172		Ortholog(s) have role in positive regulation of apoptotic process, response to singlet oxygen and mitochondrion, nucleus localization	2009-03-03	2009-03-03				N	AIF1
AN0395		ANIA_00395|ANID_00395|ippB	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3688717	3689870	W	ASPL0000059364		Putative inorganic diphosphatase with a predicted role in energy metabolism	2009-03-03	2009-03-03				N	
AN0396		ANIA_00396|ANID_00396	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3686489	3687592	W	ASPL0000062503		Has domain(s) with predicted protein dimerization activity	2009-03-03	2009-03-03				N	
AN0397		ANIA_00397|ANID_00397	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3685745	3685312	C	ASPL0000054149		Protein of unknown function	2009-03-03	2009-03-03				N	
AN0398		ANIA_00398|ANID_00398	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3681661	3683561	W	ASPL0000057272		Has domain(s) with predicted catalytic activity and role in metabolic process	2009-03-03	2009-03-03				N	
AN0399	nrtB	ANIA_00399|crnB|ANID_00399	ORF|Verified	ChrVIII_A_nidulans_FGSC_A4	3679474	3677789	C	ASPL0000060467		High-affinity nitrate transporter; transcription is induced by nitrate and repressed by ammonium; predicted NirA binding site in promoter	2009-03-03	2009-03-03				N	
AN0400		ANIA_00400|ANID_00400	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3676752	3676312	C	ASPL0000056755		Ortholog of A. fumigatus Af293 : Afu4g09610, A. niger CBS 513.88 : An04g07500, A. oryzae RIB40 : AO090003001281, Neosartorya fischeri NRRL 181 : NFIA_106400 and Aspergillus wentii : Aspwe1_0022929	2009-03-03	2009-03-03				N	
AN0401		ANIA_00401|ANID_00401	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3675768	3674810	C	ASPL0000059898		Ortholog of A. fumigatus Af293 : Afu2g02490, Aspergillus flavus NRRL 3357 : AFL2T_08730, Aspergillus versicolor : Aspve1_0035846 and Aspergillus fumigatus A1163 : AFUB_019590	2009-03-03	2009-03-03				N	
AN0402		ANIA_00402|ANID_00402	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3674157	3673029	C	ASPL0000051801		Ortholog of Aspergillus versicolor : Aspve1_0048646 and Aspergillus sydowii : Aspsy1_0055229	2009-03-03	2009-03-03				N	
AN0403		ANIA_00403|ANID_00403	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3670798	3669247	C	ASPL0000054753		Ortholog(s) have cytoplasm localization	2009-03-03	2010-05-24				N	
AN0404		ANIA_00404|ANID_00404	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3668404	3664321	C	ASPL0000057935		Has domain(s) with predicted ATP binding, ATPase activity, ATPase activity, coupled to transmembrane movement of substances, nucleoside-triphosphatase activity, nucleotide binding activity and role in transmembrane transport	2009-03-03	2009-03-03				N	
AN0405		ANIA_00405|ANID_00405	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3663586	3664074	W	ASPL0000061082		Ortholog of A. fumigatus Af293 : Afu1g05000, Aspergillus wentii : Aspwe1_0037521, Aspergillus sydowii : Aspsy1_0055250 and Aspergillus terreus NIH2624 : ATET_02569	2009-03-03	2009-03-03				N	
AN0406		ANIA_00406|ANID_00406	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3661137	3663071	W	ASPL0000052822		Ortholog of A. fumigatus Af293 : Afu1g04990, A. niger CBS 513.88 : An01g04080, A. oryzae RIB40 : AO090003000834, Aspergillus wentii : Aspwe1_0104266 and Aspergillus sydowii : Aspsy1_0639570	2009-03-03	2009-03-03				N	
AN0407		ANIA_00407|ANID_00407	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3660029	3656582	C	ASPL0000055827		Ortholog(s) have chromatin insulator sequence binding, transcription factor activity, core RNA polymerase III binding activity and role in transcription initiation from RNA polymerase III promoter	2009-03-03	2009-03-03				N	
AN0408		ANIA_00408|ANID_00408	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3653473	3655775	W	ASPL0000059043		Ortholog(s) have triglyceride lipase activity, role in cellular detoxification, triglyceride mobilization and lipid droplet localization	2009-03-03	2012-08-30				N	
AN0409		ANIA_00409|ANID_00409	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3647971	3645468	C	ASPL0000062229		Ortholog of A. fumigatus Af293 : Afu1g04960, A. niger CBS 513.88 : An01g04150, A. oryzae RIB40 : AO090003000840, Aspergillus wentii : Aspwe1_0103901 and Aspergillus sydowii : Aspsy1_0028019	2009-03-03	2009-03-03				N	
AN0410	bimG	ANIA_00410|ANID_00410	ORF|Verified	ChrVIII_A_nidulans_FGSC_A4	3643225	3641938	C	ASPL0000057340		Essential protein phosphatase required for the completion of anaphase; uORF encoded in the upstream leader sequence	2009-03-03	2009-03-03				N	GLC7
AN0411		ANIA_00411|ANID_00411|sarA	ORF|Verified	ChrVIII_A_nidulans_FGSC_A4	3637903	3638922	W	ASPL0000060507		Putative GTPase with a predicted role in ER to Golgi transport	2009-03-03	2013-01-24				N	SAR1
AN0412		ANIA_00412|ANID_00412	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3635037	3637232	W	ASPL0000052271		Protein of unknown function; this locus is reported to contain an upstream open reading frame (uORF)	2009-03-03	2012-08-30				N	
AN0413		ANIA_00413|ANID_00413	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3629713	3631126	W	ASPL0000055265		Protein of unknown function	2009-03-03	2009-03-03				N	
AN0414		ANIA_00414|ANID_00414	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3622380	3625377	W	ASPL0000058498		Ortholog of A. fumigatus Af293 : Afu1g04920/sha1, A. niger CBS 513.88 : An01g03970, A. oryzae RIB40 : AO090003000844, Aspergillus wentii : Aspwe1_0037503 and Aspergillus sydowii : Aspsy1_0055258	2009-03-03	2009-03-03				N	
AN0416		ANIA_00416|ANID_00416	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3614005	3612840	C	ASPL0000053327		Ortholog of A. fumigatus Af293 : Afu1g04880, A. niger CBS 513.88 : An02g07740, An01g03870, A. oryzae RIB40 : AO090138000094, AO090003000852 and Aspergillus wentii : Aspwe1_0106434, Aspwe1_0736585	2009-03-03	2009-03-03				N	
AN0417	sec61	ANIA_00417|ANID_00417	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3612127	3611576	C	ASPL0000056390		Putative protein translocation complex subunit; expression reduced after exposure to farnesol	2009-03-03	2010-05-24				N	SBH2
AN0418	ureA	ANIA_00418|dur3|ANID_00418	ORF|Verified	ChrVIII_A_nidulans_FGSC_A4	3609496	3607321	C	ASPL0000059555		Putative high-affinity urea/H+ symporter; regulated by nitrogen catabolite repression; transcript upregulated by nitrate limitation	2009-03-03	2009-03-03				N	DUR3
AN0419		ANIA_00419|ANID_00419	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3606056	3606911	W	ASPL0000062712		Transcript induced in response to calcium dichloride in a CrzA-dependent manner	2009-03-03	2009-03-03				N	
AN0420	nudG	ANIA_00420|ANID_00420	ORF|Verified	ChrVIII_A_nidulans_FGSC_A4	3604903	3605508	W	ASPL0000057921		Cytoplasmic dynein light chain, LC8, component of the microtubule motor protein involved in nuclear migration	2009-03-03	2009-03-03				N	DYN2
AN0421		ANIA_00421|ANID_00421	ORF|Uncharacterized	ChrVIII_A_nidulans_FGSC_A4	3604618	3601788	C	ASPL0000061066		Ortholog(s) have rRNA primary transcript binding activity	2009-03-03	2009-03-03				N	MRD1
AN0422	abaA	ANIA_00422|ANID_00422|aba1|aba	ORF|Verified	ChrVIII_A_nidulans_FGSC_A4	3600871	3598380	C	ASPL0000052814		TEA/ATTS domain transcriptional activator involved in regulation of conidiation; required for phialide differentiation	2009-03-03	2009-03-03				N	
